===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,DoubleSMACross,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
1968,,1968,2020-03-22 23:00:00,5871.86,5905.0,5734.01,5816.19,7776.73,,DoubleSMACross,1968,737506.9583333334,Broker,1968,10233.76682862245,10233.76682862245,BuySell,1968,,,Trades - Net Profit/Loss,1968,,
1969,,1969,2020-03-23 00:00:00,5816.19,5947.07,5688.0,5903.84,11092.84,,DoubleSMACross,1969,737507.0,Broker,1969,10233.76682862245,10233.76682862245,BuySell,1969,,,Trades - Net Profit/Loss,1969,,
1970,,1970,2020-03-23 01:00:00,5903.84,5930.0,5841.82,5871.48,4075.13,,DoubleSMACross,1970,737507.0416666666,Broker,1970,10233.76682862245,10233.76682862245,BuySell,1970,,,Trades - Net Profit/Loss,1970,,
1971,,1971,2020-03-23 02:00:00,5871.48,5905.67,5826.02,5897.53,2917.71,,DoubleSMACross,1971,737507.0833333334,Broker,1971,10233.76682862245,10233.76682862245,BuySell,1971,,,Trades - Net Profit/Loss,1971,,
1972,,1972,2020-03-23 03:00:00,5897.53,5990.0,5881.61,5955.36,3975.94,,DoubleSMACross,1972,737507.125,Broker,1972,10233.76682862245,10233.76682862245,BuySell,1972,,,Trades - Net Profit/Loss,1972,,
1973,,1973,2020-03-23 04:00:00,5955.36,5993.24,5870.39,5901.94,3155.8,,DoubleSMACross,1973,737507.1666666666,Broker,1973,10233.76682862245,10233.76682862245,BuySell,1973,,,Trades - Net Profit/Loss,1973,,
1974,,1974,2020-03-23 05:00:00,5901.94,5934.12,5855.73,5875.37,2332.09,,DoubleSMACross,1974,737507.2083333334,Broker,1974,10233.76682862245,10233.76682862245,BuySell,1974,,,Trades - Net Profit/Loss,1974,,
1975,,1975,2020-03-23 06:00:00,5875.37,5939.89,5871.22,5913.0,2600.25,,DoubleSMACross,1975,737507.25,Broker,1975,10233.76682862245,10233.76682862245,BuySell,1975,,,Trades - Net Profit/Loss,1975,,
1976,,1976,2020-03-23 07:00:00,5913.0,5922.55,5845.0,5855.59,3060.64,,DoubleSMACross,1976,737507.2916666666,Broker,1976,10233.76682862245,10233.76682862245,BuySell,1976,,,Trades - Net Profit/Loss,1976,,
1977,,1977,2020-03-23 08:00:00,5855.59,5890.79,5754.0,5768.0,4829.93,,DoubleSMACross,1977,737507.3333333334,Broker,1977,10233.76682862245,10233.76682862245,BuySell,1977,,,Trades - Net Profit/Loss,1977,,
1978,,1978,2020-03-23 09:00:00,5768.0,5834.17,5728.99,5790.81,5030.05,,DoubleSMACross,1978,737507.375,Broker,1978,10233.76682862245,10233.76682862245,BuySell,1978,,,Trades - Net Profit/Loss,1978,,
1979,,1979,2020-03-23 10:00:00,5790.81,5870.0,5783.0,5863.53,3360.13,,DoubleSMACross,1979,737507.4166666666,Broker,1979,10233.76682862245,10233.76682862245,BuySell,1979,,,Trades - Net Profit/Loss,1979,,
1980,,1980,2020-03-23 11:00:00,5863.53,5930.0,5810.72,5843.29,4507.02,,DoubleSMACross,1980,737507.4583333334,Broker,1980,10233.76682862245,10233.76682862245,BuySell,1980,,,Trades - Net Profit/Loss,1980,,
1981,,1981,2020-03-23 12:00:00,5843.29,6370.94,5841.73,6323.91,26462.78,,DoubleSMACross,1981,737507.5,Broker,1981,10233.76682862245,10233.76682862245,BuySell,1981,,,Trades - Net Profit/Loss,1981,,
1982,,1982,2020-03-23 13:00:00,6323.91,6600.0,6135.0,6287.11,27505.56,,DoubleSMACross,1982,737507.5416666666,Broker,1982,10233.76682862245,10233.76682862245,BuySell,1982,,,Trades - Net Profit/Loss,1982,,
1983,,1983,2020-03-23 14:00:00,6287.11,6328.56,6190.97,6223.56,8801.01,,DoubleSMACross,1983,737507.5833333334,Broker,1983,92.20623912588916,10121.227087353793,BuySell,1983,6098.10545,,Trades - Net Profit/Loss,1983,,
1984,,1984,2020-03-23 15:00:00,6223.56,6259.51,6156.87,6231.74,5514.29,,DoubleSMACross,1984,737507.625,Broker,1984,92.20623912588916,10134.408833900543,BuySell,1984,,,Trades - Net Profit/Loss,1984,,
1985,,1985,2020-03-23 16:00:00,6231.74,6379.0,6225.36,6379.0,8546.97,,DoubleSMACross,1985,737507.6666666666,Broker,1985,92.20623912588916,10371.712500951242,BuySell,1985,,,Trades - Net Profit/Loss,1985,,
1986,,1986,2020-03-23 17:00:00,6379.0,6379.0,6254.97,6276.85,5819.94,,DoubleSMACross,1986,737507.7083333334,Broker,1986,92.20623912588916,10207.101815162645,BuySell,1986,,,Trades - Net Profit/Loss,1986,,
1987,,1987,2020-03-23 18:00:00,6276.85,6323.46,6231.21,6258.41,4682.96,,DoubleSMACross,1987,737507.75,Broker,1987,92.20623912588916,10177.386484316421,BuySell,1987,,,Trades - Net Profit/Loss,1987,,
1988,,1988,2020-03-23 19:00:00,6258.41,6310.0,6237.08,6266.28,3079.85,,DoubleSMACross,1988,737507.7916666666,Broker,1988,92.20623912588916,10190.06867812118,BuySell,1988,,,Trades - Net Profit/Loss,1988,,
1989,,1989,2020-03-23 20:00:00,6266.28,6455.0,6260.5,6392.01,6698.76,,DoubleSMACross,1989,737507.8333333334,Broker,1989,92.20623912588916,10392.677601510319,BuySell,1989,,,Trades - Net Profit/Loss,1989,,
1990,,1990,2020-03-23 21:00:00,6392.01,6499.0,6336.88,6444.06,5929.82,,DoubleSMACross,1990,737507.875,Broker,1990,92.20623912588916,10476.554118351203,BuySell,1990,,,Trades - Net Profit/Loss,1990,,
1991,,1991,2020-03-23 22:00:00,6444.06,6470.99,6352.54,6446.48,4485.12,,DoubleSMACross,1991,737507.9166666666,Broker,1991,92.20623912588916,10480.453852659655,BuySell,1991,,,Trades - Net Profit/Loss,1991,,
1992,,1992,2020-03-23 23:00:00,6446.48,6509.03,6405.73,6467.31,6209.64,,DoubleSMACross,1992,737507.9583333334,Broker,1992,92.20623912588916,10514.020574000591,BuySell,1992,,,Trades - Net Profit/Loss,1992,,
1993,,1993,2020-03-24 00:00:00,6467.31,6666.0,6464.0,6576.56,12566.05,,DoubleSMACross,1993,737508.0,Broker,1993,92.20623912588916,10690.072629041259,BuySell,1993,,,Trades - Net Profit/Loss,1993,,
1994,,1994,2020-03-24 01:00:00,6576.56,6646.0,6497.03,6540.03,5971.86,,DoubleSMACross,1994,737508.0416666666,Broker,1994,92.20623912588916,10631.205978509124,BuySell,1994,,,Trades - Net Profit/Loss,1994,,
1995,,1995,2020-03-24 02:00:00,6540.03,6613.43,6520.0,6605.03,4558.11,,DoubleSMACross,1995,737508.0833333334,Broker,1995,92.20623912588916,10735.950908281604,BuySell,1995,,,Trades - Net Profit/Loss,1995,,
1996,,1996,2020-03-24 03:00:00,6605.03,6632.0,6513.0,6522.52,4726.67,,DoubleSMACross,1996,737508.125,Broker,1996,92.20623912588916,10602.989305888877,BuySell,1996,,,Trades - Net Profit/Loss,1996,,
1997,,1997,2020-03-24 04:00:00,6522.52,6548.1,6371.33,6425.74,6954.65,,DoubleSMACross,1997,737508.1666666666,Broker,1997,92.20623912588916,10447.032162759944,BuySell,1997,,,Trades - Net Profit/Loss,1997,,
1998,,1998,2020-03-24 05:00:00,6425.74,6504.87,6396.91,6476.63,3937.24,,DoubleSMACross,1998,737508.2083333334,Broker,1998,92.20623912588916,10529.039385469507,BuySell,1998,,,Trades - Net Profit/Loss,1998,,
1999,,1999,2020-03-24 06:00:00,6476.63,6585.06,6451.29,6560.29,4006.36,,DoubleSMACross,1999,737508.25,Broker,1999,92.20623912588916,10663.854167388978,BuySell,1999,,,Trades - Net Profit/Loss,1999,,
2000,,2000,2020-03-24 07:00:00,6560.29,6618.0,6514.07,6566.06,4181.77,,DoubleSMACross,2000,737508.2916666666,Broker,2000,92.20623912588916,10673.152294231859,BuySell,2000,,,Trades - Net Profit/Loss,2000,,
2001,,2001,2020-03-24 08:00:00,6566.06,6833.0,6563.58,6715.72,14168.67,,DoubleSMACross,2001,737508.3333333334,Broker,2001,92.20623912588916,10914.323466381848,BuySell,2001,,,Trades - Net Profit/Loss,2001,,
2002,,2002,2020-03-24 09:00:00,6715.72,6803.0,6662.42,6766.55,7261.76,,DoubleSMACross,2002,737508.375,Broker,2002,92.20623912588916,10996.234001463927,BuySell,2002,,,Trades - Net Profit/Loss,2002,,
2003,,2003,2020-03-24 10:00:00,6766.55,6806.41,6663.63,6716.16,7097.68,,DoubleSMACross,2003,737508.4166666666,Broker,2003,92.20623912588916,10915.032508983384,BuySell,2003,,,Trades - Net Profit/Loss,2003,,
2004,,2004,2020-03-24 11:00:00,6716.16,6755.0,6624.05,6731.0,6182.77,,DoubleSMACross,2004,737508.4583333334,Broker,2004,92.20623912588916,10938.94658218067,BuySell,2004,,,Trades - Net Profit/Loss,2004,,
2005,,2005,2020-03-24 12:00:00,6731.0,6740.0,6543.0,6661.58,8475.83,,DoubleSMACross,2005,737508.5,Broker,2005,92.20623912588916,10827.078997183662,BuySell,2005,,,Trades - Net Profit/Loss,2005,,
2006,,2006,2020-03-24 13:00:00,6661.58,6765.0,6630.72,6690.53,8539.05,,DoubleSMACross,2006,737508.5416666666,Broker,2006,92.20623912588916,10873.730777443865,BuySell,2006,,,Trades - Net Profit/Loss,2006,,
2007,,2007,2020-03-24 14:00:00,6690.53,6728.15,6600.0,6622.21,5735.09,,DoubleSMACross,2007,737508.5833333334,Broker,2007,92.20623912588916,10763.6357989507,BuySell,2007,,,Trades - Net Profit/Loss,2007,,
2008,,2008,2020-03-24 15:00:00,6622.21,6650.0,6461.01,6587.52,10629.49,,DoubleSMACross,2008,737508.625,Broker,2008,92.20623912588916,10707.734235661357,BuySell,2008,,,Trades - Net Profit/Loss,2008,,
2009,,2009,2020-03-24 16:00:00,6587.52,6631.57,6510.01,6596.65,5169.2,,DoubleSMACross,2009,737508.6666666666,Broker,2009,92.20623912588916,10722.446869643243,BuySell,2009,,,Trades - Net Profit/Loss,2009,,
2010,,2010,2020-03-24 17:00:00,6596.65,6706.98,6588.16,6659.11,5469.17,,DoubleSMACross,2010,737508.7083333334,Broker,2010,92.20623912588916,10823.098689852306,BuySell,2010,,,Trades - Net Profit/Loss,2010,,
2011,,2011,2020-03-24 18:00:00,6659.11,6659.11,6552.19,6653.17,5630.47,,DoubleSMACross,2011,737508.75,Broker,2011,92.20623912588916,10813.52661473156,BuySell,2011,,,Trades - Net Profit/Loss,2011,,
2012,,2012,2020-03-24 19:00:00,6653.17,6739.17,6595.0,6697.39,4605.72,,DoubleSMACross,2012,737508.7916666666,Broker,2012,92.20623912588916,10884.785396186007,BuySell,2012,,,Trades - Net Profit/Loss,2012,,
2013,,2013,2020-03-24 20:00:00,6697.39,6771.9,6688.0,6734.37,5179.33,,DoubleSMACross,2013,737508.8333333334,Broker,2013,92.20623912588916,10944.377203924258,BuySell,2013,,,Trades - Net Profit/Loss,2013,,
2014,,2014,2020-03-24 21:00:00,6734.37,6750.0,6610.69,6696.11,3372.65,,DoubleSMACross,2014,737508.875,Broker,2014,92.20623912588916,10882.722726799719,BuySell,2014,,,Trades - Net Profit/Loss,2014,,
2015,,2015,2020-03-24 22:00:00,6696.11,6792.15,6672.0,6757.78,3499.37,,DoubleSMACross,2015,737508.9166666666,Broker,2015,92.20623912588916,10982.101493246932,BuySell,2015,,,Trades - Net Profit/Loss,2015,,
2016,,2016,2020-03-24 23:00:00,6757.78,6786.54,6704.18,6744.72,3219.06,,DoubleSMACross,2016,737508.9583333334,Broker,2016,92.20623912588916,10961.055819664953,BuySell,2016,,,Trades - Net Profit/Loss,2016,,
2017,,2017,2020-03-25 00:00:00,6744.72,6746.7,6614.98,6699.98,5805.45,,DoubleSMACross,2017,737509.0,Broker,2017,92.20623912588916,10888.959078772326,BuySell,2017,,,Trades - Net Profit/Loss,2017,,
2018,,2018,2020-03-25 01:00:00,6699.98,6720.11,6593.35,6605.55,3472.82,,DoubleSMACross,2018,737509.0416666666,Broker,2018,92.20623912588916,10736.788867719784,BuySell,2018,,,Trades - Net Profit/Loss,2018,,
2019,,2019,2020-03-25 02:00:00,6605.55,6652.63,6535.1,6594.58,4461.04,,DoubleSMACross,2019,737509.0833333334,Broker,2019,92.20623912588916,10719.111146495105,BuySell,2019,,,Trades - Net Profit/Loss,2019,,
2020,,2020,2020-03-25 03:00:00,6594.58,6615.2,6524.16,6557.75,3303.53,,DoubleSMACross,2020,737509.125,Broker,2020,92.20623912588916,10659.76105782556,BuySell,2020,,,Trades - Net Profit/Loss,2020,,
2021,,2021,2020-03-25 04:00:00,6557.75,6624.08,6530.98,6617.76,2578.77,,DoubleSMACross,2021,737509.1666666666,Broker,2021,10649.193503006862,10649.193503006862,BuySell,2021,,6723.441199999999,Trades - Net Profit/Loss,2021,415.42667438440924,
2022,,2022,2020-03-25 05:00:00,6617.76,6713.5,6614.29,6704.57,4255.49,,DoubleSMACross,2022,737509.2083333334,Broker,2022,95.94923346209293,10776.947131785719,BuySell,2022,6515.07565,,Trades - Net Profit/Loss,2022,,
2023,,2023,2020-03-25 06:00:00,6704.57,6720.0,6654.0,6690.43,2629.6,,DoubleSMACross,2023,737509.25,Broker,2023,95.94923346209293,10754.420808653544,BuySell,2023,,,Trades - Net Profit/Loss,2023,,
2024,,2024,2020-03-25 07:00:00,6690.43,6706.81,6623.59,6675.21,2942.2,,DoubleSMACross,2024,737509.2916666666,Broker,2024,95.94923346209293,10730.173945989347,BuySell,2024,,,Trades - Net Profit/Loss,2024,,
2025,,2025,2020-03-25 08:00:00,6675.21,6800.0,6639.0,6782.45,4878.18,,DoubleSMACross,2025,737509.3333333334,Broker,2025,95.94923346209293,10901.01714915021,BuySell,2025,,,Trades - Net Profit/Loss,2025,,
2026,,2026,2020-03-25 09:00:00,6782.45,6957.96,6761.25,6869.21,13394.49,,DoubleSMACross,2026,737509.375,Broker,2026,10890.212081234522,10890.212081234522,BuySell,2026,,7062.3294,Trades - Net Profit/Loss,2026,241.0185782276594,
2027,,2027,2020-03-25 10:00:00,6869.21,6908.0,6536.63,6597.04,16317.57,,DoubleSMACross,2027,737509.4166666666,Broker,2027,98.12081085192277,10452.256593759057,BuySell,2027,6438.58055,,Trades - Net Profit/Loss,2027,,
2028,,2028,2020-03-25 11:00:00,6597.04,6635.56,6450.0,6521.36,10780.38,,DoubleSMACross,2028,737509.4583333334,Broker,2028,10441.90245797615,10441.90245797615,BuySell,2028,,6735.0934,Trades - Net Profit/Loss,2028,,-448.30962325837174
2029,,2029,2020-03-25 12:00:00,6521.36,6598.88,6500.0,6588.78,5259.5,,DoubleSMACross,2029,737509.5,Broker,2029,10441.90245797615,10441.90245797615,BuySell,2029,,,Trades - Net Profit/Loss,2029,,
2030,,2030,2020-03-25 13:00:00,6588.78,6799.0,6567.0,6573.88,12786.13,,DoubleSMACross,2030,737509.5416666666,Broker,2030,10441.90245797615,10441.90245797615,BuySell,2030,,,Trades - Net Profit/Loss,2030,,
2031,,2031,2020-03-25 14:00:00,6573.88,6651.0,6518.11,6629.22,8007.95,,DoubleSMACross,2031,737509.5833333334,Broker,2031,10441.90245797615,10441.90245797615,BuySell,2031,,,Trades - Net Profit/Loss,2031,,
2032,,2032,2020-03-25 15:00:00,6629.22,6670.7,6593.0,6617.27,4652.71,,DoubleSMACross,2032,737509.625,Broker,2032,10441.90245797615,10441.90245797615,BuySell,2032,,,Trades - Net Profit/Loss,2032,,
2033,,2033,2020-03-25 16:00:00,6617.27,6705.96,6603.6,6665.24,5046.93,,DoubleSMACross,2033,737509.6666666666,Broker,2033,10441.90245797615,10441.90245797615,BuySell,2033,,,Trades - Net Profit/Loss,2033,,
2034,,2034,2020-03-25 17:00:00,6665.24,6686.75,6631.58,6641.4,2968.07,,DoubleSMACross,2034,737509.7083333334,Broker,2034,10441.90245797615,10441.90245797615,BuySell,2034,,,Trades - Net Profit/Loss,2034,,
2035,,2035,2020-03-25 18:00:00,6641.4,6662.72,6575.0,6649.89,3882.99,,DoubleSMACross,2035,737509.75,Broker,2035,10441.90245797615,10441.90245797615,BuySell,2035,,,Trades - Net Profit/Loss,2035,,
2036,,2036,2020-03-25 19:00:00,6649.89,6674.78,6601.0,6622.38,2785.37,,DoubleSMACross,2036,737509.7916666666,Broker,2036,10441.90245797615,10441.90245797615,BuySell,2036,,,Trades - Net Profit/Loss,2036,,
2037,,2037,2020-03-25 20:00:00,6622.38,6641.07,6577.0,6591.38,2728.54,,DoubleSMACross,2037,737509.8333333334,Broker,2037,10441.90245797615,10441.90245797615,BuySell,2037,,,Trades - Net Profit/Loss,2037,,
2038,,2038,2020-03-25 21:00:00,6591.38,6616.0,6552.0,6599.95,2246.3,,DoubleSMACross,2038,737509.875,Broker,2038,10441.90245797615,10441.90245797615,BuySell,2038,,,Trades - Net Profit/Loss,2038,,
2039,,2039,2020-03-25 22:00:00,6599.95,6697.93,6599.95,6686.75,4275.86,,DoubleSMACross,2039,737509.9166666666,Broker,2039,10441.90245797615,10441.90245797615,BuySell,2039,,,Trades - Net Profit/Loss,2039,,
2040,,2040,2020-03-25 23:00:00,6686.75,6705.0,6642.11,6677.43,2695.87,,DoubleSMACross,2040,737509.9583333334,Broker,2040,10441.90245797615,10441.90245797615,BuySell,2040,,,Trades - Net Profit/Loss,2040,,
2041,,2041,2020-03-26 00:00:00,6677.43,6780.0,6677.42,6740.0,5400.03,,DoubleSMACross,2041,737510.0,Broker,2041,10441.90245797615,10441.90245797615,BuySell,2041,,,Trades - Net Profit/Loss,2041,,
2042,,2042,2020-03-26 01:00:00,6740.0,6754.48,6673.11,6693.43,2959.14,,DoubleSMACross,2042,737510.0416666666,Broker,2042,10441.90245797615,10441.90245797615,BuySell,2042,,,Trades - Net Profit/Loss,2042,,
2043,,2043,2020-03-26 02:00:00,6693.43,6707.26,6652.76,6682.64,2592.66,,DoubleSMACross,2043,737510.0833333334,Broker,2043,94.08154114636537,10414.900656510541,BuySell,2043,6552.9686,,Trades - Net Profit/Loss,2043,,
2044,,2044,2020-03-26 03:00:00,6682.64,6750.0,6670.02,6725.65,2793.72,,DoubleSMACross,2044,737510.125,Broker,2044,94.08154114636537,10481.326265274713,BuySell,2044,,,Trades - Net Profit/Loss,2044,,
2045,,2045,2020-03-26 04:00:00,6725.65,6761.79,6673.66,6688.39,3125.7,,DoubleSMACross,2045,737510.1666666666,Broker,2045,94.08154114636537,10423.781085489709,BuySell,2045,,,Trades - Net Profit/Loss,2045,,
2046,,2046,2020-03-26 05:00:00,6688.39,6715.0,6612.0,6628.49,2894.57,,DoubleSMACross,2046,737510.2083333334,Broker,2046,94.08154114636537,10331.270181863249,BuySell,2046,,,Trades - Net Profit/Loss,2046,,
2047,,2047,2020-03-26 06:00:00,6628.49,6680.0,6588.0,6638.0,3594.22,,DoubleSMACross,2047,737510.25,Broker,2047,94.08154114636537,10345.957639183576,BuySell,2047,,,Trades - Net Profit/Loss,2047,,
2048,,2048,2020-03-26 07:00:00,6638.0,6638.93,6554.21,6589.92,3681.24,,DoubleSMACross,2048,737510.2916666666,Broker,2048,94.08154114636537,10271.701808693426,BuySell,2048,,,Trades - Net Profit/Loss,2048,,
2049,,2049,2020-03-26 08:00:00,6589.92,6636.48,6570.05,6614.4,3105.73,,DoubleSMACross,2049,737510.3333333334,Broker,2049,94.08154114636537,10309.50926980821,BuySell,2049,,,Trades - Net Profit/Loss,2049,,
2050,,2050,2020-03-26 09:00:00,6614.4,6650.0,6601.0,6621.85,2241.29,,DoubleSMACross,2050,737510.375,Broker,2050,94.08154114636537,10321.01521692035,BuySell,2050,,,Trades - Net Profit/Loss,2050,,
2051,,2051,2020-03-26 10:00:00,6621.85,6643.07,6587.0,6618.98,2939.96,,DoubleSMACross,2051,737510.4166666666,Broker,2051,94.08154114636537,10316.582724542921,BuySell,2051,,,Trades - Net Profit/Loss,2051,,
2052,,2052,2020-03-26 11:00:00,6618.98,6669.42,6580.0,6603.31,3518.8,,DoubleSMACross,2052,737510.4583333334,Broker,2052,94.08154114636537,10292.381625046652,BuySell,2052,,,Trades - Net Profit/Loss,2052,,
2053,,2053,2020-03-26 12:00:00,6603.31,6637.92,6576.0,6626.87,3565.85,,DoubleSMACross,2053,737510.5,Broker,2053,10282.183324962753,10282.183324962753,BuySell,2053,,6737.488799999999,Trades - Net Profit/Loss,2053,,-159.71913301339677
2054,,2054,2020-03-26 13:00:00,6626.87,6688.0,6510.0,6635.25,8960.29,,DoubleSMACross,2054,737510.5416666666,Broker,2054,10282.183324962753,10282.183324962753,BuySell,2054,,,Trades - Net Profit/Loss,2054,,
2055,,2055,2020-03-26 14:00:00,6635.25,6635.25,6584.81,6597.19,3546.32,,DoubleSMACross,2055,737510.5833333334,Broker,2055,10282.183324962753,10282.183324962753,BuySell,2055,,,Trades - Net Profit/Loss,2055,,
2056,,2056,2020-03-26 15:00:00,6597.19,6620.06,6560.0,6617.04,2845.57,,DoubleSMACross,2056,737510.625,Broker,2056,10282.183324962753,10282.183324962753,BuySell,2056,,,Trades - Net Profit/Loss,2056,,
2057,,2057,2020-03-26 16:00:00,6617.04,6660.19,6592.23,6638.32,3471.49,,DoubleSMACross,2057,737510.6666666666,Broker,2057,10282.183324962753,10282.183324962753,BuySell,2057,,,Trades - Net Profit/Loss,2057,,
2058,,2058,2020-03-26 17:00:00,6638.32,6680.0,6610.0,6632.56,3383.06,,DoubleSMACross,2058,737510.7083333334,Broker,2058,10282.183324962753,10282.183324962753,BuySell,2058,,,Trades - Net Profit/Loss,2058,,
2059,,2059,2020-03-26 18:00:00,6632.56,6654.05,6626.95,6648.78,1718.97,,DoubleSMACross,2059,737510.75,Broker,2059,10282.183324962753,10282.183324962753,BuySell,2059,,,Trades - Net Profit/Loss,2059,,
2060,,2060,2020-03-26 19:00:00,6648.78,6675.0,6636.59,6657.93,2342.0,,DoubleSMACross,2060,737510.7916666666,Broker,2060,10282.183324962753,10282.183324962753,BuySell,2060,,,Trades - Net Profit/Loss,2060,,
2061,,2061,2020-03-26 20:00:00,6657.93,6739.61,6650.0,6724.87,4470.66,,DoubleSMACross,2061,737510.8333333334,Broker,2061,10282.183324962753,10282.183324962753,BuySell,2061,,,Trades - Net Profit/Loss,2061,,
2062,,2062,2020-03-26 21:00:00,6724.87,6753.3,6690.0,6716.55,3515.55,,DoubleSMACross,2062,737510.875,Broker,2062,10282.183324962753,10282.183324962753,BuySell,2062,,,Trades - Net Profit/Loss,2062,,
2063,,2063,2020-03-26 22:00:00,6716.55,6719.92,6668.42,6701.05,2277.38,,DoubleSMACross,2063,737510.9166666666,Broker,2063,92.64247175791404,10248.512721222927,BuySell,2063,6568.3937,,Trades - Net Profit/Loss,2063,,
2064,,2064,2020-03-26 23:00:00,6701.05,6765.0,6690.52,6737.36,4082.36,,DoubleSMACross,2064,737510.9583333334,Broker,2064,92.64247175791404,10303.542850644148,BuySell,2064,,,Trades - Net Profit/Loss,2064,,
2065,,2065,2020-03-27 00:00:00,6737.36,6842.59,6735.36,6810.49,7009.37,,DoubleSMACross,2065,737511.0,Broker,2065,92.64247175791404,10414.376047134754,BuySell,2065,,,Trades - Net Profit/Loss,2065,,
2066,,2066,2020-03-27 01:00:00,6810.49,6827.42,6752.77,6802.9,2361.72,,DoubleSMACross,2066,737511.0416666666,Broker,2066,92.64247175791404,10402.872916253258,BuySell,2066,,,Trades - Net Profit/Loss,2066,,
2067,,2067,2020-03-27 02:00:00,6802.9,6805.5,6753.93,6791.9,2318.07,,DoubleSMACross,2067,737511.0833333334,Broker,2067,92.64247175791404,10386.20171207718,BuySell,2067,,,Trades - Net Profit/Loss,2067,,
2068,,2068,2020-03-27 03:00:00,6791.9,6803.04,6775.27,6793.0,1862.93,,DoubleSMACross,2068,737511.125,Broker,2068,92.64247175791404,10387.868832494789,BuySell,2068,,,Trades - Net Profit/Loss,2068,,
2069,,2069,2020-03-27 04:00:00,6793.0,6826.84,6723.0,6739.91,3355.11,,DoubleSMACross,2069,737511.1666666666,Broker,2069,92.64247175791404,10307.407538884967,BuySell,2069,,,Trades - Net Profit/Loss,2069,,
2070,,2070,2020-03-27 05:00:00,6739.91,6741.72,6620.0,6655.97,6742.67,,DoubleSMACross,2070,737511.2083333334,Broker,2070,92.64247175791404,10180.191095381322,BuySell,2070,,,Trades - Net Profit/Loss,2070,,
2071,,2071,2020-03-27 06:00:00,6655.97,6703.98,6635.55,6676.64,2616.45,,DoubleSMACross,2071,737511.25,Broker,2071,92.64247175791404,10211.51780359219,BuySell,2071,,,Trades - Net Profit/Loss,2071,,
