===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,OutperformSMACross_2,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
936,,936,2020-02-08 23:00:00,9913.26,9923.0,9892.5,9895.05,758.44,,OutperformSMACross_2,936,737463.9583333334,Broker,936,109.35575423817461,12780.243107188995,BuySell,936,,,Trades - Net Profit/Loss,936,,
937,,937,2020-02-09 00:00:00,9895.05,9947.5,9880.75,9936.95,1344.69,,OutperformSMACross_2,937,737464.0,Broker,937,109.35575423817461,12833.897225166029,BuySell,937,,,Trades - Net Profit/Loss,937,,
938,,938,2020-02-09 01:00:00,9936.95,9944.25,9909.56,9938.9,890.62,,OutperformSMACross_2,938,737464.0416666666,Broker,938,109.35575423817461,12836.394254522955,BuySell,938,,,Trades - Net Profit/Loss,938,,
939,,939,2020-02-09 02:00:00,9938.9,9938.9,9938.9,9938.9,0.0,,OutperformSMACross_2,939,737464.0833333334,Broker,939,109.35575423817461,12836.394254522955,BuySell,939,,,Trades - Net Profit/Loss,939,,
940,,940,2020-02-09 03:00:00,9938.9,10052.67,9937.92,10052.63,4488.62,,OutperformSMACross_2,940,737464.125,Broker,940,109.35575423817461,12982.02868978615,BuySell,940,,,Trades - Net Profit/Loss,940,,
941,,941,2020-02-09 04:00:00,10052.63,10131.0,10052.22,10091.27,3557.88,,OutperformSMACross_2,941,737464.1666666666,Broker,941,109.35575423817461,13031.508286889555,BuySell,941,,,Trades - Net Profit/Loss,941,,
942,,942,2020-02-09 05:00:00,10091.27,10114.25,10040.0,10099.99,1929.59,,OutperformSMACross_2,942,737464.2083333334,Broker,942,109.35575423817461,13042.674489962577,BuySell,942,,,Trades - Net Profit/Loss,942,,
943,,943,2020-02-09 06:00:00,10099.99,10123.1,10088.12,10096.76,1612.09,,OutperformSMACross_2,943,737464.25,Broker,943,109.35575423817461,13038.538384925208,BuySell,943,,,Trades - Net Profit/Loss,943,,
944,,944,2020-02-09 07:00:00,10096.76,10166.0,10094.87,10127.87,1919.63,,OutperformSMACross_2,944,737464.2916666666,Broker,944,109.35575423817461,13078.37560712725,BuySell,944,,,Trades - Net Profit/Loss,944,,
945,,945,2020-02-09 08:00:00,10127.87,10151.04,10086.43,10110.93,2369.0,,OutperformSMACross_2,945,737464.3333333334,Broker,945,109.35575423817461,13056.683464918873,BuySell,945,,,Trades - Net Profit/Loss,945,,
946,,946,2020-02-09 09:00:00,10110.93,10141.05,10075.0,10075.0,2177.54,,OutperformSMACross_2,946,737464.375,Broker,946,109.35575423817461,13010.67409835766,BuySell,946,,,Trades - Net Profit/Loss,946,,
947,,947,2020-02-09 10:00:00,10075.0,10126.16,10050.0,10121.59,1897.07,,OutperformSMACross_2,947,737464.4166666666,Broker,947,109.35575423817461,13070.33389207007,BuySell,947,,,Trades - Net Profit/Loss,947,,
948,,948,2020-02-09 11:00:00,10121.59,10134.0,10100.0,10109.52,1165.05,,OutperformSMACross_2,948,737464.4583333334,Broker,948,109.35575423817461,13054.877920614634,BuySell,948,,,Trades - Net Profit/Loss,948,,
949,,949,2020-02-09 12:00:00,10109.52,10145.64,10108.61,10126.5,1161.46,,OutperformSMACross_2,949,737464.5,Broker,949,109.35575423817461,13076.621283938022,BuySell,949,,,Trades - Net Profit/Loss,949,,
950,,950,2020-02-09 13:00:00,10126.5,10140.01,10089.05,10098.36,1324.18,,OutperformSMACross_2,950,737464.5416666666,Broker,950,109.35575423817461,13040.587229525763,BuySell,950,,,Trades - Net Profit/Loss,950,,
951,,951,2020-02-09 14:00:00,10098.36,10118.44,10060.0,10084.35,1646.14,,OutperformSMACross_2,951,737464.5833333334,Broker,951,109.35575423817461,13022.647033992154,BuySell,951,,,Trades - Net Profit/Loss,951,,
952,,952,2020-02-09 15:00:00,10084.35,10125.3,10000.1,10097.1,2987.88,,OutperformSMACross_2,952,737464.625,Broker,952,109.35575423817461,13038.973764402826,BuySell,952,,,Trades - Net Profit/Loss,952,,
953,,953,2020-02-09 16:00:00,10097.1,10125.79,10072.16,10112.03,1764.17,,OutperformSMACross_2,953,737464.6666666666,Broker,953,109.35575423817461,13058.092045581756,BuySell,953,,,Trades - Net Profit/Loss,953,,
954,,954,2020-02-09 17:00:00,10112.03,10119.0,10075.32,10090.42,1312.5,,OutperformSMACross_2,954,737464.7083333334,Broker,954,109.35575423817461,13030.419838195508,BuySell,954,,,Trades - Net Profit/Loss,954,,
955,,955,2020-02-09 18:00:00,10090.42,10093.46,10053.69,10078.3,1234.44,,OutperformSMACross_2,955,737464.75,Broker,955,109.35575423817461,13014.899840346305,BuySell,955,,,Trades - Net Profit/Loss,955,,
956,,956,2020-02-09 19:00:00,10078.3,10098.16,10069.96,10074.85,543.99,,OutperformSMACross_2,956,737464.7916666666,Broker,956,109.35575423817461,13010.48201917636,BuySell,956,,,Trades - Net Profit/Loss,956,,
957,,957,2020-02-09 20:00:00,10074.85,10088.12,10053.0,10064.3,1179.14,,OutperformSMACross_2,957,737464.8333333334,Broker,957,109.35575423817461,12996.972450091449,BuySell,957,,,Trades - Net Profit/Loss,957,,
958,,958,2020-02-09 21:00:00,10064.3,10095.0,10059.53,10084.98,738.74,,OutperformSMACross_2,958,737464.875,Broker,958,109.35575423817461,13023.45376655362,BuySell,958,,,Trades - Net Profit/Loss,958,,
959,,959,2020-02-09 22:00:00,10084.98,10126.75,10082.78,10126.17,905.41,,OutperformSMACross_2,959,737464.9166666666,Broker,959,109.35575423817461,13076.19870973916,BuySell,959,,,Trades - Net Profit/Loss,959,,
960,,960,2020-02-09 23:00:00,10126.17,10160.0,10119.78,10151.75,1667.94,,OutperformSMACross_2,960,737464.9583333334,Broker,960,109.35575423817461,13108.95461279053,BuySell,960,,,Trades - Net Profit/Loss,960,,
961,,961,2020-02-10 00:00:00,10151.75,10188.0,10150.0,10184.19,1587.04,,OutperformSMACross_2,961,737465.0,Broker,961,109.35575423817461,13150.494937066784,BuySell,961,,,Trades - Net Profit/Loss,961,,
962,,962,2020-02-10 01:00:00,10184.19,10184.4,10130.0,10133.32,1082.51,,OutperformSMACross_2,962,737465.0416666666,Broker,962,109.35575423817461,13085.354484047888,BuySell,962,,,Trades - Net Profit/Loss,962,,
963,,963,2020-02-10 02:00:00,10133.32,10147.26,10080.0,10120.59,2085.22,,OutperformSMACross_2,963,737465.0833333334,Broker,963,109.35575423817461,13069.053364194724,BuySell,963,,,Trades - Net Profit/Loss,963,,
964,,964,2020-02-10 03:00:00,10120.59,10120.59,10060.0,10090.47,1617.93,,OutperformSMACross_2,964,737465.125,Broker,964,109.35575423817461,13030.483864589276,BuySell,964,,,Trades - Net Profit/Loss,964,,
965,,965,2020-02-10 04:00:00,10090.47,10105.54,10025.2,10055.96,1996.19,,OutperformSMACross_2,965,737465.1666666666,Broker,965,109.35575423817461,12986.292847611056,BuySell,965,,,Trades - Net Profit/Loss,965,,
966,,966,2020-02-10 05:00:00,10055.96,10084.14,9756.0,9835.71,4456.17,,OutperformSMACross_2,966,737465.2083333334,Broker,966,109.35575423817461,12704.256583065913,BuySell,966,,,Trades - Net Profit/Loss,966,,
967,,967,2020-02-10 06:00:00,9835.71,10021.0,9814.82,9955.91,5349.52,,OutperformSMACross_2,967,737465.25,Broker,967,109.35575423817461,12858.176033682605,BuySell,967,,,Trades - Net Profit/Loss,967,,
968,,968,2020-02-10 07:00:00,9955.91,9993.0,9936.96,9968.99,1728.37,,OutperformSMACross_2,968,737465.2916666666,Broker,968,109.35575423817461,12874.925338292142,BuySell,968,,,Trades - Net Profit/Loss,968,,
969,,969,2020-02-10 08:00:00,9968.99,9971.48,9860.88,9892.56,2274.3,,OutperformSMACross_2,969,737465.3333333334,Broker,969,109.35575423817461,12777.054592779381,BuySell,969,,,Trades - Net Profit/Loss,969,,
970,,970,2020-02-10 09:00:00,9892.56,9893.78,9765.15,9835.2,5074.76,,OutperformSMACross_2,970,737465.375,Broker,970,109.35575423817461,12703.603513849488,BuySell,970,,,Trades - Net Profit/Loss,970,,
971,,971,2020-02-10 10:00:00,9835.2,9872.0,9820.79,9847.78,3507.62,,OutperformSMACross_2,971,737465.4166666666,Broker,971,12691.009266089877,12691.009266089877,BuySell,971,,10020.08,Trades - Net Profit/Loss,971,553.8556325523734,
972,,972,2020-02-10 11:00:00,9847.78,9848.98,9765.0,9821.43,3215.83,,OutperformSMACross_2,972,737465.4583333334,Broker,972,12691.009266089877,12691.009266089877,BuySell,972,,,Trades - Net Profit/Loss,972,,
973,,973,2020-02-10 12:00:00,9821.43,9848.63,9777.6,9845.86,2445.19,,OutperformSMACross_2,973,737465.5,Broker,973,12691.009266089877,12691.009266089877,BuySell,973,,,Trades - Net Profit/Loss,973,,
974,,974,2020-02-10 13:00:00,9845.86,9866.0,9810.99,9822.61,2470.47,,OutperformSMACross_2,974,737465.5416666666,Broker,974,12691.009266089877,12691.009266089877,BuySell,974,,,Trades - Net Profit/Loss,974,,
975,,975,2020-02-10 14:00:00,9822.61,9900.0,9812.14,9886.63,2325.86,,OutperformSMACross_2,975,737465.5833333334,Broker,975,12691.009266089877,12691.009266089877,BuySell,975,,,Trades - Net Profit/Loss,975,,
976,,976,2020-02-10 15:00:00,9886.63,9925.63,9850.0,9865.05,2571.42,,OutperformSMACross_2,976,737465.625,Broker,976,12691.009266089877,12691.009266089877,BuySell,976,,,Trades - Net Profit/Loss,976,,
977,,977,2020-02-10 16:00:00,9865.05,9893.17,9815.73,9832.49,2455.53,,OutperformSMACross_2,977,737465.6666666666,Broker,977,12691.009266089877,12691.009266089877,BuySell,977,,,Trades - Net Profit/Loss,977,,
978,,978,2020-02-10 17:00:00,9832.49,9853.77,9812.28,9846.42,1261.45,,OutperformSMACross_2,978,737465.7083333334,Broker,978,12691.009266089877,12691.009266089877,BuySell,978,,,Trades - Net Profit/Loss,978,,
979,,979,2020-02-10 18:00:00,9846.42,9860.0,9816.33,9842.26,1105.71,,OutperformSMACross_2,979,737465.75,Broker,979,12691.009266089877,12691.009266089877,BuySell,979,,,Trades - Net Profit/Loss,979,,
980,,980,2020-02-10 19:00:00,9842.26,9849.71,9800.02,9829.56,1033.2,,OutperformSMACross_2,980,737465.7916666666,Broker,980,12691.009266089877,12691.009266089877,BuySell,980,,,Trades - Net Profit/Loss,980,,
981,,981,2020-02-10 20:00:00,9829.56,9878.05,9827.46,9852.43,1289.82,,OutperformSMACross_2,981,737465.8333333334,Broker,981,12691.009266089877,12691.009266089877,BuySell,981,,,Trades - Net Profit/Loss,981,,
982,,982,2020-02-10 21:00:00,9852.43,9875.0,9845.47,9869.6,781.75,,OutperformSMACross_2,982,737465.875,Broker,982,12691.009266089877,12691.009266089877,BuySell,982,,,Trades - Net Profit/Loss,982,,
983,,983,2020-02-10 22:00:00,9869.6,9870.41,9813.0,9842.83,1130.61,,OutperformSMACross_2,983,737465.9166666666,Broker,983,12691.009266089877,12691.009266089877,BuySell,983,,,Trades - Net Profit/Loss,983,,
984,,984,2020-02-10 23:00:00,9842.83,9894.56,9841.8,9851.83,1020.22,,OutperformSMACross_2,984,737465.9583333334,Broker,984,12691.009266089877,12691.009266089877,BuySell,984,,,Trades - Net Profit/Loss,984,,
985,,985,2020-02-11 00:00:00,9851.83,9862.18,9771.86,9779.69,1907.91,,OutperformSMACross_2,985,737466.0,Broker,985,12691.009266089877,12691.009266089877,BuySell,985,,,Trades - Net Profit/Loss,985,,
986,,986,2020-02-11 01:00:00,9779.69,9821.26,9700.0,9814.07,2722.51,,OutperformSMACross_2,986,737466.0416666666,Broker,986,12691.009266089877,12691.009266089877,BuySell,986,,,Trades - Net Profit/Loss,986,,
987,,987,2020-02-11 02:00:00,9814.07,9821.0,9750.0,9759.76,1193.05,,OutperformSMACross_2,987,737466.0833333334,Broker,987,12691.009266089877,12691.009266089877,BuySell,987,,,Trades - Net Profit/Loss,987,,
988,,988,2020-02-11 03:00:00,9759.76,9775.0,9722.24,9733.39,1371.01,,OutperformSMACross_2,988,737466.125,Broker,988,12691.009266089877,12691.009266089877,BuySell,988,,,Trades - Net Profit/Loss,988,,
989,,989,2020-02-11 04:00:00,9733.39,9761.63,9715.0,9749.12,1440.36,,OutperformSMACross_2,989,737466.1666666666,Broker,989,12691.009266089877,12691.009266089877,BuySell,989,,,Trades - Net Profit/Loss,989,,
990,,990,2020-02-11 05:00:00,9749.12,9784.93,9742.49,9754.01,1080.94,,OutperformSMACross_2,990,737466.2083333334,Broker,990,12691.009266089877,12691.009266089877,BuySell,990,,,Trades - Net Profit/Loss,990,,
991,,991,2020-02-11 06:00:00,9754.01,9785.78,9735.14,9765.38,984.93,,OutperformSMACross_2,991,737466.25,Broker,991,12691.009266089877,12691.009266089877,BuySell,991,,,Trades - Net Profit/Loss,991,,
992,,992,2020-02-11 07:00:00,9765.38,9787.07,9727.0,9739.94,940.05,,OutperformSMACross_2,992,737466.2916666666,Broker,992,12691.009266089877,12691.009266089877,BuySell,992,,,Trades - Net Profit/Loss,992,,
993,,993,2020-02-11 08:00:00,9739.94,9789.95,9730.89,9789.88,1541.11,,OutperformSMACross_2,993,737466.3333333334,Broker,993,12691.009266089877,12691.009266089877,BuySell,993,,,Trades - Net Profit/Loss,993,,
994,,994,2020-02-11 09:00:00,9789.88,9806.36,9763.16,9780.35,1587.39,,OutperformSMACross_2,994,737466.375,Broker,994,12691.009266089877,12691.009266089877,BuySell,994,,,Trades - Net Profit/Loss,994,,
995,,995,2020-02-11 10:00:00,9780.35,9805.0,9762.0,9786.87,1377.63,,OutperformSMACross_2,995,737466.4166666666,Broker,995,12691.009266089877,12691.009266089877,BuySell,995,,,Trades - Net Profit/Loss,995,,
996,,996,2020-02-11 11:00:00,9786.87,9815.0,9775.07,9801.04,1339.17,,OutperformSMACross_2,996,737466.4583333334,Broker,996,12691.009266089877,12691.009266089877,BuySell,996,,,Trades - Net Profit/Loss,996,,
997,,997,2020-02-11 12:00:00,9801.04,9877.54,9787.88,9847.74,3081.56,,OutperformSMACross_2,997,737466.5,Broker,997,12691.009266089877,12691.009266089877,BuySell,997,,,Trades - Net Profit/Loss,997,,
998,,998,2020-02-11 13:00:00,9847.74,9908.0,9846.46,9871.43,2429.0,,OutperformSMACross_2,998,737466.5416666666,Broker,998,12691.009266089877,12691.009266089877,BuySell,998,,,Trades - Net Profit/Loss,998,,
999,,999,2020-02-11 14:00:00,9871.43,9901.5,9847.0,9857.95,2173.45,,OutperformSMACross_2,999,737466.5833333334,Broker,999,12691.009266089877,12691.009266089877,BuySell,999,,,Trades - Net Profit/Loss,999,,
1000,,1000,2020-02-11 15:00:00,9857.95,10194.0,9852.58,10164.99,9014.7,,OutperformSMACross_2,1000,737466.625,Broker,1000,12691.009266089877,12691.009266089877,BuySell,1000,,,Trades - Net Profit/Loss,1000,,
1001,,1001,2020-02-11 16:00:00,10164.99,10311.0,10163.6,10220.12,7599.69,,OutperformSMACross_2,1001,737466.6666666666,Broker,1001,114.3459934874718,12746.586777230985,BuySell,1001,10011.146,,Trades - Net Profit/Loss,1001,,
1002,,1002,2020-02-11 17:00:00,10220.12,10285.0,10215.0,10280.0,3358.28,,OutperformSMACross_2,1002,737466.7083333334,Broker,1002,114.3459934874718,12820.599467701404,BuySell,1002,,,Trades - Net Profit/Loss,1002,,
1003,,1003,2020-02-11 18:00:00,10280.0,10323.59,10190.24,10206.22,4159.33,,OutperformSMACross_2,1003,737466.75,Broker,1003,114.3459934874718,12729.406142669544,BuySell,1003,,,Trades - Net Profit/Loss,1003,,
1004,,1004,2020-02-11 19:00:00,10206.22,10256.75,10160.15,10247.73,2125.24,,OutperformSMACross_2,1004,737466.7916666666,Broker,1004,114.3459934874718,12780.713203147621,BuySell,1004,,,Trades - Net Profit/Loss,1004,,
1005,,1005,2020-02-11 20:00:00,10247.73,10260.0,10206.65,10222.04,1283.49,,OutperformSMACross_2,1005,737466.8333333334,Broker,1005,114.3459934874718,12748.959929630837,BuySell,1005,,,Trades - Net Profit/Loss,1005,,
1006,,1006,2020-02-11 21:00:00,10222.04,10228.71,10168.75,10199.73,1098.11,,OutperformSMACross_2,1006,737466.875,Broker,1006,114.3459934874718,12721.384393151291,BuySell,1006,,,Trades - Net Profit/Loss,1006,,
1007,,1007,2020-02-11 22:00:00,10199.73,10220.78,10179.92,10204.0,904.72,,OutperformSMACross_2,1007,737466.9166666666,Broker,1007,114.3459934874718,12726.662185207215,BuySell,1007,,,Trades - Net Profit/Loss,1007,,
1008,,1008,2020-02-11 23:00:00,10204.0,10252.9,10183.47,10223.08,1544.74,,OutperformSMACross_2,1008,737466.9583333334,Broker,1008,114.3459934874718,12750.245387180757,BuySell,1008,,,Trades - Net Profit/Loss,1008,,
1009,,1009,2020-02-12 00:00:00,10223.08,10320.0,10223.08,10318.97,2925.18,,OutperformSMACross_2,1009,737467.0,Broker,1009,114.3459934874718,12868.767045317174,BuySell,1009,,,Trades - Net Profit/Loss,1009,,
1010,,1010,2020-02-12 01:00:00,10318.97,10319.71,10266.03,10279.4,1532.96,,OutperformSMACross_2,1010,737467.0416666666,Broker,1010,114.3459934874718,12819.85785757645,BuySell,1010,,,Trades - Net Profit/Loss,1010,,
1011,,1011,2020-02-12 02:00:00,10279.4,10291.39,10226.43,10252.94,1293.49,,OutperformSMACross_2,1011,737467.0833333334,Broker,1011,114.3459934874718,12787.152851065974,BuySell,1011,,,Trades - Net Profit/Loss,1011,,
1012,,1012,2020-02-12 03:00:00,10252.94,10287.2,10241.79,10263.0,1343.5,,OutperformSMACross_2,1012,737467.125,Broker,1012,114.3459934874718,12799.587180827704,BuySell,1012,,,Trades - Net Profit/Loss,1012,,
1013,,1013,2020-02-12 04:00:00,10263.0,10300.66,10256.78,10269.0,1235.86,,OutperformSMACross_2,1013,737467.1666666666,Broker,1013,114.3459934874718,12807.003282077245,BuySell,1013,,,Trades - Net Profit/Loss,1013,,
1014,,1014,2020-02-12 05:00:00,10269.0,10333.28,10256.65,10319.53,2097.68,,OutperformSMACross_2,1014,737467.2083333334,Broker,1014,114.3459934874718,12869.459214767132,BuySell,1014,,,Trades - Net Profit/Loss,1014,,
1015,,1015,2020-02-12 06:00:00,10319.53,10343.01,10269.25,10328.24,2169.01,,OutperformSMACross_2,1015,737467.25,Broker,1015,114.3459934874718,12880.224921747715,BuySell,1015,,,Trades - Net Profit/Loss,1015,,
1016,,1016,2020-02-12 07:00:00,10328.24,10450.0,10306.02,10366.0,5237.74,,OutperformSMACross_2,1016,737467.2916666666,Broker,1016,114.3459934874718,12926.896918944829,BuySell,1016,,,Trades - Net Profit/Loss,1016,,
1017,,1017,2020-02-12 08:00:00,10366.0,10371.72,10226.44,10292.3,4441.79,,OutperformSMACross_2,1017,737467.3333333334,Broker,1017,114.3459934874718,12835.802475262963,BuySell,1017,,,Trades - Net Profit/Loss,1017,,
1018,,1018,2020-02-12 09:00:00,10292.3,10293.13,10236.44,10275.96,2204.05,,OutperformSMACross_2,1018,737467.375,Broker,1018,114.3459934874718,12815.605959526712,BuySell,1018,,,Trades - Net Profit/Loss,1018,,
1019,,1019,2020-02-12 10:00:00,10275.96,10325.0,10243.25,10305.83,2475.35,,OutperformSMACross_2,1019,737467.4166666666,Broker,1019,114.3459934874718,12852.525783580679,BuySell,1019,,,Trades - Net Profit/Loss,1019,,
1020,,1020,2020-02-12 11:00:00,10305.83,10370.75,10288.77,10343.4,2697.95,,OutperformSMACross_2,1020,737467.4583333334,Broker,1020,114.3459934874718,12898.962937571556,BuySell,1020,,,Trades - Net Profit/Loss,1020,,
1021,,1021,2020-02-12 12:00:00,10343.4,10344.99,10291.93,10336.39,1830.63,,OutperformSMACross_2,1021,737467.5,Broker,1021,114.3459934874718,12890.298459278341,BuySell,1021,,,Trades - Net Profit/Loss,1021,,
1022,,1022,2020-02-12 13:00:00,10336.39,10380.22,10327.05,10370.0,2337.22,,OutperformSMACross_2,1022,737467.5416666666,Broker,1022,114.3459934874718,12931.840986444522,BuySell,1022,,,Trades - Net Profit/Loss,1022,,
1023,,1023,2020-02-12 14:00:00,10370.0,10415.0,10284.46,10346.12,3438.7,,OutperformSMACross_2,1023,737467.5833333334,Broker,1023,114.3459934874718,12902.32490347135,BuySell,1023,,,Trades - Net Profit/Loss,1023,,
1024,,1024,2020-02-12 15:00:00,10346.12,10348.26,10250.0,10314.56,3103.41,,OutperformSMACross_2,1024,737467.625,Broker,1024,114.3459934874718,12863.316210898762,BuySell,1024,,,Trades - Net Profit/Loss,1024,,
1025,,1025,2020-02-12 16:00:00,10314.56,10374.94,10294.0,10339.77,2496.77,,OutperformSMACross_2,1025,737467.6666666666,Broker,1025,114.3459934874718,12894.476196315585,BuySell,1025,,,Trades - Net Profit/Loss,1025,,
1026,,1026,2020-02-12 17:00:00,10339.77,10364.52,10312.77,10354.91,1710.51,,OutperformSMACross_2,1026,737467.7083333334,Broker,1026,114.3459934874718,12913.189491801926,BuySell,1026,,,Trades - Net Profit/Loss,1026,,
1027,,1027,2020-02-12 18:00:00,10354.91,10359.0,10319.0,10345.78,1282.61,,OutperformSMACross_2,1027,737467.75,Broker,1027,114.3459934874718,12901.904657733876,BuySell,1027,,,Trades - Net Profit/Loss,1027,,
1028,,1028,2020-02-12 19:00:00,10345.78,10350.54,10313.0,10313.47,1633.72,,OutperformSMACross_2,1028,737467.7916666666,Broker,1028,114.3459934874718,12861.968952505094,BuySell,1028,,,Trades - Net Profit/Loss,1028,,
1029,,1029,2020-02-12 20:00:00,10313.47,10383.97,10313.47,10377.9,1900.69,,OutperformSMACross_2,1029,737467.8333333334,Broker,1029,114.3459934874718,12941.605519756418,BuySell,1029,,,Trades - Net Profit/Loss,1029,,
1030,,1030,2020-02-12 21:00:00,10377.9,10410.0,10315.21,10373.28,2757.95,,OutperformSMACross_2,1030,737467.875,Broker,1030,114.3459934874718,12935.895121794272,BuySell,1030,,,Trades - Net Profit/Loss,1030,,
1031,,1031,2020-02-12 22:00:00,10373.28,10380.8,10329.45,10337.26,1277.46,,OutperformSMACross_2,1031,737467.9166666666,Broker,1031,114.3459934874718,12891.373793959527,BuySell,1031,,,Trades - Net Profit/Loss,1031,,
1032,,1032,2020-02-12 23:00:00,10337.26,10365.0,10303.0,10326.46,1736.26,,OutperformSMACross_2,1032,737467.9583333334,Broker,1032,114.3459934874718,12878.024811710351,BuySell,1032,,,Trades - Net Profit/Loss,1032,,
1033,,1033,2020-02-13 00:00:00,10326.46,10381.99,10310.51,10366.62,1411.48,,OutperformSMACross_2,1033,737468.0,Broker,1033,114.3459934874718,12927.663249407282,BuySell,1033,,,Trades - Net Profit/Loss,1033,,
1034,,1034,2020-02-13 01:00:00,10366.62,10400.0,10350.27,10393.26,1533.28,,OutperformSMACross_2,1034,737468.0416666666,Broker,1034,114.3459934874718,12960.590738955245,BuySell,1034,,,Trades - Net Profit/Loss,1034,,
1035,,1035,2020-02-13 02:00:00,10393.26,10423.88,10363.61,10405.75,2473.05,,OutperformSMACross_2,1035,737468.0833333334,Broker,1035,114.3459934874718,12976.028589723039,BuySell,1035,,,Trades - Net Profit/Loss,1035,,
1036,,1036,2020-02-13 03:00:00,10405.75,10440.67,10365.0,10379.74,2129.88,,OutperformSMACross_2,1036,737468.125,Broker,1036,114.3459934874718,12943.879790806277,BuySell,1036,,,Trades - Net Profit/Loss,1036,,
1037,,1037,2020-02-13 04:00:00,10379.74,10423.0,10378.31,10395.08,1386.43,,OutperformSMACross_2,1037,737468.1666666666,Broker,1037,114.3459934874718,12962.840289667605,BuySell,1037,,,Trades - Net Profit/Loss,1037,,
1038,,1038,2020-02-13 05:00:00,10395.08,10439.99,10394.87,10435.82,1461.61,,OutperformSMACross_2,1038,737468.2083333334,Broker,1038,114.3459934874718,13013.195617151989,BuySell,1038,,,Trades - Net Profit/Loss,1038,,
1039,,1039,2020-02-13 06:00:00,10435.82,10457.63,10422.19,10452.97,2303.53,,OutperformSMACross_2,1039,737468.25,Broker,1039,114.3459934874718,13034.393306556927,BuySell,1039,,,Trades - Net Profit/Loss,1039,,
1040,,1040,2020-02-13 07:00:00,10452.97,10491.0,10326.49,10338.96,4307.24,,OutperformSMACross_2,1040,737468.2916666666,Broker,1040,114.3459934874718,12893.475022646895,BuySell,1040,,,Trades - Net Profit/Loss,1040,,
1041,,1041,2020-02-13 08:00:00,10338.96,10366.53,10110.0,10260.86,7221.02,,OutperformSMACross_2,1041,737468.3333333334,Broker,1041,114.3459934874718,12796.942104715368,BuySell,1041,,,Trades - Net Profit/Loss,1041,,
1042,,1042,2020-02-13 09:00:00,10260.86,10264.14,10100.0,10166.97,4921.6,,OutperformSMACross_2,1042,737468.375,Broker,1042,114.3459934874718,12680.892480328797,BuySell,1042,,,Trades - Net Profit/Loss,1042,,
1043,,1043,2020-02-13 10:00:00,10166.97,10210.0,10123.0,10169.93,3024.78,,OutperformSMACross_2,1043,737468.4166666666,Broker,1043,114.3459934874718,12684.551090278572,BuySell,1043,,,Trades - Net Profit/Loss,1043,,
1044,,1044,2020-02-13 11:00:00,10169.93,10189.69,10080.0,10151.11,3353.7,,OutperformSMACross_2,1044,737468.4583333334,Broker,1044,114.3459934874718,12661.289252692512,BuySell,1044,,,Trades - Net Profit/Loss,1044,,
1045,,1045,2020-02-13 12:00:00,10151.11,10240.0,10100.2,10211.08,3248.11,,OutperformSMACross_2,1045,737468.5,Broker,1045,114.3459934874718,12735.413184681674,BuySell,1045,,,Trades - Net Profit/Loss,1045,,
1046,,1046,2020-02-13 13:00:00,10211.08,10500.0,10183.33,10199.0,9423.35,,OutperformSMACross_2,1046,737468.5416666666,Broker,1046,114.3459934874718,12720.482100832598,BuySell,1046,,,Trades - Net Profit/Loss,1046,,
1047,,1047,2020-02-13 14:00:00,10199.0,10352.0,10123.6,10248.93,6926.71,,OutperformSMACross_2,1047,737468.5833333334,Broker,1047,114.3459934874718,12782.19642339753,BuySell,1047,,,Trades - Net Profit/Loss,1047,,
1048,,1048,2020-02-13 15:00:00,10248.93,10315.65,10190.86,10254.93,2480.0,,OutperformSMACross_2,1048,737468.625,Broker,1048,114.3459934874718,12789.612524647071,BuySell,1048,,,Trades - Net Profit/Loss,1048,,
1049,,1049,2020-02-13 16:00:00,10254.93,10292.99,10156.0,10162.74,2848.4,,OutperformSMACross_2,1049,737468.6666666666,Broker,1049,114.3459934874718,12675.66412894787,BuySell,1049,,,Trades - Net Profit/Loss,1049,,
1050,,1050,2020-02-13 17:00:00,10162.74,10244.44,10145.5,10199.68,2512.6,,OutperformSMACross_2,1050,737468.7083333334,Broker,1050,12663.10281081241,12663.10281081241,BuySell,1050,,10398.1066,Trades - Net Profit/Loss,1050,,-27.906455277467327
1051,,1051,2020-02-13 18:00:00,10199.68,10239.81,10185.03,10206.44,1294.49,,OutperformSMACross_2,1051,737468.75,Broker,1051,12663.10281081241,12663.10281081241,BuySell,1051,,,Trades - Net Profit/Loss,1051,,
1052,,1052,2020-02-13 19:00:00,10206.44,10271.96,10200.5,10250.31,1569.72,,OutperformSMACross_2,1052,737468.7916666666,Broker,1052,12663.10281081241,12663.10281081241,BuySell,1052,,,Trades - Net Profit/Loss,1052,,
1053,,1053,2020-02-13 20:00:00,10250.31,10265.0,10208.14,10226.61,1013.52,,OutperformSMACross_2,1053,737468.8333333334,Broker,1053,12663.10281081241,12663.10281081241,BuySell,1053,,,Trades - Net Profit/Loss,1053,,
1054,,1054,2020-02-13 21:00:00,10226.61,10228.95,10181.88,10189.01,1515.52,,OutperformSMACross_2,1054,737468.875,Broker,1054,12663.10281081241,12663.10281081241,BuySell,1054,,,Trades - Net Profit/Loss,1054,,
