===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,SMACross,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
130,,130,2020-01-06 09:00:00,7547.55,7553.0,7516.51,7550.78,1931.39,,SMACross,130,737430.375,Broker,130,89.74657306113217,9950.050887132349,BuySell,130,,,Trades - Net Profit/Loss,130,,
131,,131,2020-01-06 10:00:00,7550.78,7576.68,7535.64,7561.22,1712.99,,SMACross,131,737430.4166666666,Broker,131,89.74657306113217,9963.684124630849,BuySell,131,,,Trades - Net Profit/Loss,131,,
132,,132,2020-01-06 11:00:00,7561.22,7582.27,7526.88,7544.72,1966.7,,SMACross,132,737430.4583333334,Broker,132,89.74657306113217,9942.13734122805,BuySell,132,,,Trades - Net Profit/Loss,132,,
133,,133,2020-01-06 12:00:00,7544.72,7566.24,7535.0,7557.42,1386.77,,SMACross,133,737430.5,Broker,133,89.74657306113217,9958.7218351199,BuySell,133,,,Trades - Net Profit/Loss,133,,
134,,134,2020-01-06 13:00:00,7557.42,7622.0,7465.44,7528.64,3212.7,,SMACross,134,737430.5416666666,Broker,134,89.74657306113217,9921.13902140278,BuySell,134,,,Trades - Net Profit/Loss,134,,
135,,135,2020-01-06 14:00:00,7528.64,7558.45,7505.02,7547.93,2191.48,,SMACross,135,737430.5833333334,Broker,135,89.74657306113217,9946.32916999914,BuySell,135,,,Trades - Net Profit/Loss,135,,
136,,136,2020-01-06 15:00:00,7547.93,7553.28,7516.34,7519.99,1494.07,,SMACross,136,737430.625,Broker,136,89.74657306113217,9909.843283437069,BuySell,136,,,Trades - Net Profit/Loss,136,,
137,,137,2020-01-06 16:00:00,7519.99,7546.08,7509.43,7529.24,1482.67,,SMACross,137,737430.6666666666,Broker,137,89.74657306113217,9921.922540799244,BuySell,137,,,Trades - Net Profit/Loss,137,,
138,,138,2020-01-06 17:00:00,7529.24,7561.0,7526.91,7558.48,1016.8,,SMACross,138,737430.7083333334,Broker,138,89.74657306113217,9960.106052720323,BuySell,138,,,Trades - Net Profit/Loss,138,,
139,,139,2020-01-06 18:00:00,7558.48,7560.0,7525.96,7533.0,858.22,,SMACross,139,737430.75,Broker,139,89.74657306113217,9926.83259568376,BuySell,139,,,Trades - Net Profit/Loss,139,,
140,,140,2020-01-06 19:00:00,7533.0,7551.71,7524.0,7539.9,817.8,,SMACross,140,737430.7916666666,Broker,140,89.74657306113217,9935.843068743112,BuySell,140,,,Trades - Net Profit/Loss,140,,
141,,141,2020-01-06 20:00:00,7539.9,7557.99,7534.9,7551.25,895.99,,SMACross,141,737430.8333333334,Broker,141,89.74657306113217,9950.664643992915,BuySell,141,,,Trades - Net Profit/Loss,141,,
142,,142,2020-01-06 21:00:00,7551.25,7608.0,7547.56,7578.42,1933.63,,SMACross,142,737430.875,Broker,142,89.74657306113217,9986.145013996189,BuySell,142,,,Trades - Net Profit/Loss,142,,
143,,143,2020-01-06 22:00:00,7578.42,7752.0,7574.39,7712.63,5747.01,,SMACross,143,737430.9166666666,Broker,143,89.74657306113217,10161.405244328882,BuySell,143,,,Trades - Net Profit/Loss,143,,
144,,144,2020-01-06 23:00:00,7712.63,7795.34,7690.7,7758.0,4644.82,,SMACross,144,737430.9583333334,Broker,144,89.74657306113217,10220.652369358271,BuySell,144,,,Trades - Net Profit/Loss,144,,
145,,145,2020-01-07 00:00:00,7758.0,8000.0,7758.0,7888.42,11181.48,,SMACross,145,737431.0,Broker,145,89.74657306113217,10390.963368836625,BuySell,145,,,Trades - Net Profit/Loss,145,,
146,,146,2020-01-07 01:00:00,7888.42,7919.99,7866.01,7905.67,3443.49,,SMACross,146,737431.0416666666,Broker,146,89.74657306113217,10413.489551485005,BuySell,146,,,Trades - Net Profit/Loss,146,,
147,,147,2020-01-07 02:00:00,7905.67,7940.0,7892.32,7896.2,2448.29,,SMACross,147,737431.0833333334,Broker,147,89.74657306113217,10401.12300367746,BuySell,147,,,Trades - Net Profit/Loss,147,,
148,,148,2020-01-07 03:00:00,7896.2,7916.94,7885.75,7894.9,1651.46,,SMACross,148,737431.125,Broker,148,89.74657306113217,10399.42537831845,BuySell,148,,,Trades - Net Profit/Loss,148,,
149,,149,2020-01-07 04:00:00,7894.9,7905.5,7821.0,7840.83,2902.06,,SMACross,149,737431.1666666666,Broker,149,89.74657306113217,10328.817222040314,BuySell,149,,,Trades - Net Profit/Loss,149,,
150,,150,2020-01-07 05:00:00,7840.83,7882.56,7826.63,7869.33,1605.33,,SMACross,150,737431.2083333334,Broker,150,89.74657306113217,10366.03439337242,BuySell,150,,,Trades - Net Profit/Loss,150,,
151,,151,2020-01-07 06:00:00,7869.33,7876.0,7851.26,7872.91,966.29,,SMACross,151,737431.25,Broker,151,89.74657306113217,10370.709392437995,BuySell,151,,,Trades - Net Profit/Loss,151,,
152,,152,2020-01-07 07:00:00,7872.91,7896.72,7857.53,7883.37,1581.18,,SMACross,152,737431.2916666666,Broker,152,89.74657306113217,10384.368747249708,BuySell,152,,,Trades - Net Profit/Loss,152,,
153,,153,2020-01-07 08:00:00,7883.37,7904.72,7868.0,7883.97,1941.43,,SMACross,153,737431.3333333334,Broker,153,89.74657306113217,10385.152266646173,BuySell,153,,,Trades - Net Profit/Loss,153,,
154,,154,2020-01-07 09:00:00,7883.97,7886.17,7855.0,7856.26,1213.8,,SMACross,154,737431.375,Broker,154,89.74657306113217,10348.966729186082,BuySell,154,,,Trades - Net Profit/Loss,154,,
155,,155,2020-01-07 10:00:00,7856.26,7889.78,7856.15,7889.24,1092.87,,SMACross,155,737431.4166666666,Broker,155,89.74657306113217,10392.034178678461,BuySell,155,,,Trades - Net Profit/Loss,155,,
156,,156,2020-01-07 11:00:00,7889.24,7965.0,7881.69,7895.14,3813.14,,SMACross,156,737431.4583333334,Broker,156,89.74657306113217,10399.738786077038,BuySell,156,,,Trades - Net Profit/Loss,156,,
157,,157,2020-01-07 12:00:00,7895.14,7915.77,7840.0,7869.05,2881.16,,SMACross,157,737431.5,Broker,157,89.74657306113217,10365.668750987403,BuySell,157,,,Trades - Net Profit/Loss,157,,
158,,158,2020-01-07 13:00:00,7869.05,7869.05,7810.73,7847.99,2663.73,,SMACross,158,737431.5416666666,Broker,158,89.74657306113217,10338.167220171468,BuySell,158,,,Trades - Net Profit/Loss,158,,
159,,159,2020-01-07 14:00:00,7847.99,7884.59,7837.26,7838.8,2211.25,,SMACross,159,737431.5833333334,Broker,159,89.74657306113217,10326.16631474894,BuySell,159,,,Trades - Net Profit/Loss,159,,
160,,160,2020-01-07 15:00:00,7838.8,7847.99,7740.29,7764.59,4660.54,,SMACross,160,737431.625,Broker,160,89.74657306113217,10229.258024062783,BuySell,160,,,Trades - Net Profit/Loss,160,,
161,,161,2020-01-07 16:00:00,7764.59,7940.12,7723.71,7912.18,5747.62,,SMACross,161,737431.6666666666,Broker,161,10219.11851261178,10219.11851261178,BuySell,161,,8059.221799999999,Trades - Net Profit/Loss,161,258.3445879579118,
162,,162,2020-01-07 17:00:00,7912.18,7952.05,7878.01,7938.33,2996.85,,SMACross,162,737431.7083333334,Broker,162,92.07425779863183,10242.438343499316,BuySell,162,7759.83985,,Trades - Net Profit/Loss,162,,
163,,163,2020-01-07 18:00:00,7938.33,8137.0,7919.22,8037.69,8224.11,,SMACross,163,737431.75,Broker,163,92.07425779863183,10369.48523819319,BuySell,163,,,Trades - Net Profit/Loss,163,,
164,,164,2020-01-07 19:00:00,8037.69,8111.45,8032.39,8073.69,3773.02,,SMACross,164,737431.7916666666,Broker,164,92.07425779863183,10415.516721777927,BuySell,164,,,Trades - Net Profit/Loss,164,,
165,,165,2020-01-07 20:00:00,8073.69,8175.01,8041.28,8162.66,4060.92,,SMACross,165,737431.8333333334,Broker,165,92.07425779863183,10529.278418848318,BuySell,165,,,Trades - Net Profit/Loss,165,,
166,,166,2020-01-07 21:00:00,8162.66,8188.0,7975.74,8016.44,4423.05,,SMACross,166,737431.875,Broker,166,92.07425779863183,10342.313876354978,BuySell,166,,,Trades - Net Profit/Loss,166,,
167,,167,2020-01-07 22:00:00,8016.44,8067.06,7945.72,8049.55,2751.77,,SMACross,167,737431.9166666666,Broker,167,92.07425779863183,10384.650054729718,BuySell,167,,,Trades - Net Profit/Loss,167,,
168,,168,2020-01-07 23:00:00,8049.55,8207.68,8020.7,8145.28,3560.08,,SMACross,168,737431.9583333334,Broker,168,92.07425779863183,10507.055441495464,BuySell,168,,,Trades - Net Profit/Loss,168,,
169,,169,2020-01-08 00:00:00,8145.28,8455.0,8142.0,8431.82,11041.87,,SMACross,169,737432.0,Broker,169,92.07425779863183,10873.440477783533,BuySell,169,,,Trades - Net Profit/Loss,169,,
170,,170,2020-01-08 01:00:00,8431.82,8448.14,8328.89,8370.92,7355.82,,SMACross,170,737432.0416666666,Broker,170,92.07425779863183,10795.570551386021,BuySell,170,,,Trades - Net Profit/Loss,170,,
171,,171,2020-01-08 02:00:00,8370.92,8422.0,8256.74,8278.59,4048.91,,SMACross,171,737432.0833333334,Broker,171,92.07425779863183,10677.51258251439,BuySell,171,,,Trades - Net Profit/Loss,171,,
172,,172,2020-01-08 03:00:00,8278.59,8344.0,8244.93,8300.34,3947.38,,SMACross,172,737432.125,Broker,172,92.07425779863183,10705.323270513501,BuySell,172,,,Trades - Net Profit/Loss,172,,
173,,173,2020-01-08 04:00:00,8300.34,8355.87,8288.0,8344.63,2374.55,,SMACross,173,737432.1666666666,Broker,173,92.07425779863183,10761.954781845943,BuySell,173,,,Trades - Net Profit/Loss,173,,
174,,174,2020-01-08 05:00:00,8344.63,8377.0,8307.85,8334.77,2376.44,,SMACross,174,737432.2083333334,Broker,174,92.07425779863183,10749.347269953014,BuySell,174,,,Trades - Net Profit/Loss,174,,
175,,175,2020-01-08 06:00:00,8334.77,8367.61,8319.0,8339.13,1562.87,,SMACross,175,737432.25,Broker,175,92.07425779863183,10754.922194076054,BuySell,175,,,Trades - Net Profit/Loss,175,,
176,,176,2020-01-08 07:00:00,8339.13,8347.99,8277.21,8297.26,2539.82,,SMACross,176,737432.2916666666,Broker,176,92.07425779863183,10701.385021362363,BuySell,176,,,Trades - Net Profit/Loss,176,,
177,,177,2020-01-08 08:00:00,8297.26,8329.09,8264.86,8312.04,2289.27,,SMACross,177,737432.3333333334,Broker,177,92.07425779863183,10720.283502678541,BuySell,177,,,Trades - Net Profit/Loss,177,,
178,,178,2020-01-08 09:00:00,8312.04,8321.83,8276.0,8297.21,1892.3,,SMACross,178,737432.375,Broker,178,92.07425779863183,10701.32108874627,BuySell,178,,,Trades - Net Profit/Loss,178,,
179,,179,2020-01-08 10:00:00,8297.21,8359.0,8284.19,8326.98,2168.0,,SMACross,179,737432.4166666666,Broker,179,92.07425779863183,10739.386568366206,BuySell,179,,,Trades - Net Profit/Loss,179,,
180,,180,2020-01-08 11:00:00,8326.98,8370.0,8325.03,8332.47,1881.02,,SMACross,180,737432.4583333334,Broker,180,92.07425779863183,10746.406369612878,BuySell,180,,,Trades - Net Profit/Loss,180,,
181,,181,2020-01-08 12:00:00,8332.47,8347.33,8276.0,8286.16,2179.76,,SMACross,181,737432.5,Broker,181,92.07425779863183,10687.191980590402,BuySell,181,,,Trades - Net Profit/Loss,181,,
182,,182,2020-01-08 13:00:00,8286.16,8418.61,8215.2,8384.99,6630.22,,SMACross,182,737432.5416666666,Broker,182,92.07425779863183,10813.561189553722,BuySell,182,,,Trades - Net Profit/Loss,182,,
183,,183,2020-01-08 14:00:00,8384.99,8385.0,8184.0,8310.98,5730.38,,SMACross,183,737432.5833333334,Broker,183,92.07425779863183,10718.928131217433,BuySell,183,,,Trades - Net Profit/Loss,183,,
184,,184,2020-01-08 15:00:00,8310.98,8359.0,8237.36,8305.97,3603.78,,SMACross,184,737432.625,Broker,184,92.07425779863183,10712.522083085223,BuySell,184,,,Trades - Net Profit/Loss,184,,
185,,185,2020-01-08 16:00:00,8305.97,8335.79,8050.0,8115.0,11085.2,,SMACross,185,737432.6666666666,Broker,185,92.07425779863183,10468.337849191414,BuySell,185,,,Trades - Net Profit/Loss,185,,
186,,186,2020-01-08 17:00:00,8115.0,8123.98,8010.0,8077.68,6353.4,,SMACross,186,737432.7083333334,Broker,186,10457.96158560002,10457.96158560002,BuySell,186,,8245.839699999999,Trades - Net Profit/Loss,186,238.84307298824183,
187,,187,2020-01-08 18:00:00,8077.68,8094.93,8035.01,8053.7,2715.55,,SMACross,187,737432.75,Broker,187,10457.96158560002,10457.96158560002,BuySell,187,,,Trades - Net Profit/Loss,187,,
188,,188,2020-01-08 19:00:00,8053.7,8069.73,7963.05,7963.35,3413.94,,SMACross,188,737432.7916666666,Broker,188,10457.96158560002,10457.96158560002,BuySell,188,,,Trades - Net Profit/Loss,188,,
189,,189,2020-01-08 20:00:00,7963.35,8060.86,7870.0,8046.03,7871.33,,SMACross,189,737432.8333333334,Broker,189,10457.96158560002,10457.96158560002,BuySell,189,,,Trades - Net Profit/Loss,189,,
190,,190,2020-01-08 21:00:00,8046.03,8048.66,7957.55,8016.06,2837.66,,SMACross,190,737432.875,Broker,190,10457.96158560002,10457.96158560002,BuySell,190,,,Trades - Net Profit/Loss,190,,
191,,191,2020-01-08 22:00:00,8016.06,8080.0,7988.58,8076.13,1917.76,,SMACross,191,737432.9166666666,Broker,191,10457.96158560002,10457.96158560002,BuySell,191,,,Trades - Net Profit/Loss,191,,
192,,192,2020-01-08 23:00:00,8076.13,8125.57,8023.55,8055.98,2414.51,,SMACross,192,737432.9583333334,Broker,192,10457.96158560002,10457.96158560002,BuySell,192,,,Trades - Net Profit/Loss,192,,
193,,193,2020-01-09 00:00:00,8055.98,8055.98,7928.0,7956.55,3152.16,,SMACross,193,737433.0,Broker,193,10457.96158560002,10457.96158560002,BuySell,193,,,Trades - Net Profit/Loss,193,,
194,,194,2020-01-09 01:00:00,7956.55,8037.37,7950.0,8004.8,2216.31,,SMACross,194,737433.0416666666,Broker,194,10457.96158560002,10457.96158560002,BuySell,194,,,Trades - Net Profit/Loss,194,,
195,,195,2020-01-09 02:00:00,8004.8,8026.01,7980.0,7982.75,1474.94,,SMACross,195,737433.0833333334,Broker,195,10457.96158560002,10457.96158560002,BuySell,195,,,Trades - Net Profit/Loss,195,,
196,,196,2020-01-09 03:00:00,7982.75,7993.46,7935.56,7954.72,2234.17,,SMACross,196,737433.125,Broker,196,10457.96158560002,10457.96158560002,BuySell,196,,,Trades - Net Profit/Loss,196,,
197,,197,2020-01-09 04:00:00,7954.72,7978.31,7928.0,7966.85,1882.76,,SMACross,197,737433.1666666666,Broker,197,10457.96158560002,10457.96158560002,BuySell,197,,,Trades - Net Profit/Loss,197,,
198,,198,2020-01-09 05:00:00,7966.85,7966.85,7925.68,7941.83,1314.56,,SMACross,198,737433.2083333334,Broker,198,10457.96158560002,10457.96158560002,BuySell,198,,,Trades - Net Profit/Loss,198,,
199,,199,2020-01-09 06:00:00,7941.83,7951.68,7896.0,7908.48,1910.28,,SMACross,199,737433.25,Broker,199,10457.96158560002,10457.96158560002,BuySell,199,,,Trades - Net Profit/Loss,199,,
200,,200,2020-01-09 07:00:00,7908.48,7976.67,7903.4,7949.84,2252.22,,SMACross,200,737433.2916666666,Broker,200,10457.96158560002,10457.96158560002,BuySell,200,,,Trades - Net Profit/Loss,200,,
201,,201,2020-01-09 08:00:00,7949.84,7955.83,7909.3,7933.1,1542.43,,SMACross,201,737433.3333333334,Broker,201,10457.96158560002,10457.96158560002,BuySell,201,,,Trades - Net Profit/Loss,201,,
202,,202,2020-01-09 09:00:00,7933.1,7933.1,7864.24,7872.35,3155.85,,SMACross,202,737433.375,Broker,202,10457.96158560002,10457.96158560002,BuySell,202,,,Trades - Net Profit/Loss,202,,
203,,203,2020-01-09 10:00:00,7872.35,7934.78,7852.01,7896.38,2662.55,,SMACross,203,737433.4166666666,Broker,203,10457.96158560002,10457.96158560002,BuySell,203,,,Trades - Net Profit/Loss,203,,
204,,204,2020-01-09 11:00:00,7896.38,7901.99,7855.0,7878.56,1770.85,,SMACross,204,737433.4583333334,Broker,204,10457.96158560002,10457.96158560002,BuySell,204,,,Trades - Net Profit/Loss,204,,
205,,205,2020-01-09 12:00:00,7878.56,7917.68,7871.0,7900.91,1945.85,,SMACross,205,737433.5,Broker,205,10457.96158560002,10457.96158560002,BuySell,205,,,Trades - Net Profit/Loss,205,,
206,,206,2020-01-09 13:00:00,7900.91,7945.0,7891.43,7897.52,2623.62,,SMACross,206,737433.5416666666,Broker,206,10457.96158560002,10457.96158560002,BuySell,206,,,Trades - Net Profit/Loss,206,,
207,,207,2020-01-09 14:00:00,7897.52,7919.59,7875.55,7885.5,1752.41,,SMACross,207,737433.5833333334,Broker,207,10457.96158560002,10457.96158560002,BuySell,207,,,Trades - Net Profit/Loss,207,,
208,,208,2020-01-09 15:00:00,7885.5,7930.0,7882.75,7907.05,1447.31,,SMACross,208,737433.625,Broker,208,10457.96158560002,10457.96158560002,BuySell,208,,,Trades - Net Profit/Loss,208,,
209,,209,2020-01-09 16:00:00,7907.05,7920.01,7805.01,7818.15,3923.58,,SMACross,209,737433.6666666666,Broker,209,10457.96158560002,10457.96158560002,BuySell,209,,,Trades - Net Profit/Loss,209,,
210,,210,2020-01-09 17:00:00,7818.15,7846.0,7778.0,7798.6,3623.81,,SMACross,210,737433.7083333334,Broker,210,10457.96158560002,10457.96158560002,BuySell,210,,,Trades - Net Profit/Loss,210,,
211,,211,2020-01-09 18:00:00,7798.6,7832.13,7788.68,7810.64,1417.51,,SMACross,211,737433.75,Broker,211,10457.96158560002,10457.96158560002,BuySell,211,,,Trades - Net Profit/Loss,211,,
212,,212,2020-01-09 19:00:00,7810.64,7957.48,7810.3,7917.54,3142.68,,SMACross,212,737433.7916666666,Broker,212,10457.96158560002,10457.96158560002,BuySell,212,,,Trades - Net Profit/Loss,212,,
213,,213,2020-01-09 20:00:00,7917.54,8000.0,7805.0,7818.3,5977.39,,SMACross,213,737433.8333333334,Broker,213,94.22623388625658,10317.836882402042,BuySell,213,7687.925,,Trades - Net Profit/Loss,213,,
214,,214,2020-01-09 21:00:00,7818.3,7854.14,7750.0,7789.96,4096.03,,SMACross,214,737433.875,Broker,214,10307.613271753526,10307.613271753526,BuySell,214,,7971.9520999999995,Trades - Net Profit/Loss,214,,-150.34831384649408
215,,215,2020-01-09 22:00:00,7789.96,7873.12,7788.78,7811.31,1686.46,,SMACross,215,737433.9166666666,Broker,215,10307.613271753526,10307.613271753526,BuySell,215,,,Trades - Net Profit/Loss,215,,
216,,216,2020-01-09 23:00:00,7811.31,7835.0,7790.01,7817.76,1292.89,,SMACross,216,737433.9583333334,Broker,216,10307.613271753526,10307.613271753526,BuySell,216,,,Trades - Net Profit/Loss,216,,
217,,217,2020-01-10 00:00:00,7817.76,7854.06,7811.05,7820.01,1189.42,,SMACross,217,737434.0,Broker,217,10307.613271753526,10307.613271753526,BuySell,217,,,Trades - Net Profit/Loss,217,,
218,,218,2020-01-10 01:00:00,7820.01,7841.57,7786.12,7804.99,1166.57,,SMACross,218,737434.0416666666,Broker,218,10307.613271753526,10307.613271753526,BuySell,218,,,Trades - Net Profit/Loss,218,,
219,,219,2020-01-10 02:00:00,7804.99,7825.0,7793.34,7803.68,933.79,,SMACross,219,737434.0833333334,Broker,219,10307.613271753526,10307.613271753526,BuySell,219,,,Trades - Net Profit/Loss,219,,
220,,220,2020-01-10 03:00:00,7803.68,7825.0,7770.0,7818.02,1296.58,,SMACross,220,737434.125,Broker,220,10307.613271753526,10307.613271753526,BuySell,220,,,Trades - Net Profit/Loss,220,,
221,,221,2020-01-10 04:00:00,7818.02,7819.84,7768.4,7795.3,1572.31,,SMACross,221,737434.1666666666,Broker,221,10307.613271753526,10307.613271753526,BuySell,221,,,Trades - Net Profit/Loss,221,,
222,,222,2020-01-10 05:00:00,7795.3,7797.95,7735.0,7748.86,1966.08,,SMACross,222,737434.2083333334,Broker,222,10307.613271753526,10307.613271753526,BuySell,222,,,Trades - Net Profit/Loss,222,,
223,,223,2020-01-10 06:00:00,7748.86,7786.13,7711.76,7748.64,2723.97,,SMACross,223,737434.25,Broker,223,10307.613271753526,10307.613271753526,BuySell,223,,,Trades - Net Profit/Loss,223,,
224,,224,2020-01-10 07:00:00,7748.64,7757.38,7725.77,7752.98,1700.08,,SMACross,224,737434.2916666666,Broker,224,10307.613271753526,10307.613271753526,BuySell,224,,,Trades - Net Profit/Loss,224,,
225,,225,2020-01-10 08:00:00,7752.98,7754.36,7680.0,7706.53,3774.01,,SMACross,225,737434.3333333334,Broker,225,10307.613271753526,10307.613271753526,BuySell,225,,,Trades - Net Profit/Loss,225,,
226,,226,2020-01-10 09:00:00,7706.53,7750.0,7691.91,7716.47,2648.36,,SMACross,226,737434.375,Broker,226,10307.613271753526,10307.613271753526,BuySell,226,,,Trades - Net Profit/Loss,226,,
227,,227,2020-01-10 10:00:00,7716.47,7788.0,7672.0,7771.87,3383.84,,SMACross,227,737434.4166666666,Broker,227,10307.613271753526,10307.613271753526,BuySell,227,,,Trades - Net Profit/Loss,227,,
228,,228,2020-01-10 11:00:00,7771.87,7854.44,7766.93,7841.69,4764.31,,SMACross,228,737434.4583333334,Broker,228,10307.613271753526,10307.613271753526,BuySell,228,,,Trades - Net Profit/Loss,228,,
229,,229,2020-01-10 12:00:00,7841.69,7899.98,7811.0,7893.98,3841.47,,SMACross,229,737434.5,Broker,229,92.87159557849908,10365.45468478597,BuySell,229,7693.835,,Trades - Net Profit/Loss,229,,
230,,230,2020-01-10 13:00:00,7893.98,7944.0,7862.31,7870.4,3813.88,,SMACross,230,737434.5416666666,Broker,230,92.87159557849908,10334.769591937558,BuySell,230,,,Trades - Net Profit/Loss,230,,
231,,231,2020-01-10 14:00:00,7870.4,7982.85,7850.01,7978.65,3898.8,,SMACross,231,737434.5833333334,Broker,231,92.87159557849908,10475.637331583048,BuySell,231,,,Trades - Net Profit/Loss,231,,
232,,232,2020-01-10 15:00:00,7978.65,8086.85,7945.44,8066.6,6527.99,,SMACross,232,737434.625,Broker,232,92.87159557849908,10590.08830342435,BuySell,232,,,Trades - Net Profit/Loss,232,,
233,,233,2020-01-10 16:00:00,8066.6,8140.11,7928.94,7952.65,7201.41,,SMACross,233,737434.6666666666,Broker,233,92.87159557849908,10441.803047695908,BuySell,233,,,Trades - Net Profit/Loss,233,,
234,,234,2020-01-10 17:00:00,7952.65,7979.0,7909.98,7966.3,3190.56,,SMACross,234,737434.7083333334,Broker,234,92.87159557849908,10459.566046736658,BuySell,234,,,Trades - Net Profit/Loss,234,,
235,,235,2020-01-10 18:00:00,7966.3,8113.53,7966.3,8022.16,5523.47,,SMACross,235,737434.75,Broker,235,92.87159557849908,10532.257704349564,BuySell,235,,,Trades - Net Profit/Loss,235,,
236,,236,2020-01-10 19:00:00,8022.16,8122.0,7964.01,8059.49,4703.74,,SMACross,236,737434.7916666666,Broker,236,92.87159557849908,10580.835928099828,BuySell,236,,,Trades - Net Profit/Loss,236,,
237,,237,2020-01-10 20:00:00,8059.49,8100.0,8039.27,8073.16,2350.53,,SMACross,237,737434.8333333334,Broker,237,92.87159557849908,10598.624953512797,BuySell,237,,,Trades - Net Profit/Loss,237,,
238,,238,2020-01-10 21:00:00,8073.16,8135.21,8006.65,8049.99,2656.01,,SMACross,238,737434.875,Broker,238,92.87159557849908,10568.473401294912,BuySell,238,,,Trades - Net Profit/Loss,238,,
239,,239,2020-01-10 22:00:00,8049.99,8101.86,7981.59,8090.13,1786.34,,SMACross,239,737434.9166666666,Broker,239,92.87159557849908,10620.70833034221,BuySell,239,,,Trades - Net Profit/Loss,239,,
240,,240,2020-01-10 23:00:00,8090.13,8199.0,8064.64,8197.02,2191.92,,SMACross,240,737434.9583333334,Broker,240,92.87159557849908,10759.806276676682,BuySell,240,,,Trades - Net Profit/Loss,240,,
